289.866888,60.5415771,5.99802733,375.519666,61.0612184,11.2037529,851.942751,61.9830086,19.088978,6533.12948,62.5255164,22.9145973,59193.2616,62.5808457,23.2456273,289.86689,60.5415771,5.9980273,11923046.2,3112.0942,353.937212,0.0418531734,375.519668,61.0612184,11.2037529,10260996.3,2739.53614,-271.244692,-0.0252979146,851.942752,61.9830086,19.088978,8248591.95,2349.03429,-1564.81079,-0.124704057,6533.12948,62.5255164,22.9145973,7742215.87,2281.07202,-2450.02628,-0.18394246,59193.2616,62.5808457,23.2456273,7885977.34,2260.28424,-2613.19816,-0.193007394,289.866888,0.00184158499,0.000814109213,375.519666,0.00200886263,0.00103096367,851.942751,0.00208668057,0.00135427919,6533.12948,0.0022839471,0.00224547772,59193.2616,0.00450767405,4.3537875,1.0,60.0,4.54747351e-13,11923046.2,3112.08371,-943.669098,-405266.803,1.0,60.0,1.63217919e-08,10260996.3,2739.5127,-865.778636,-2115.5738,1.00301508,60.0082243,0.0954192971,8248616.49,2348.99617,-86.7890666,-0.0978264639,4.22471395,62.1715512,20.4766131,7751514.76,2286.87843,72.8576169,0.00578299224,7.47794245,62.4740109,22.5780535,7925147.83,2284.03453,44.527013,0.00332871511
271.57581,2418.01632,8264817.15,301.421703,2439.18744,8339464.69,493.526999,2381.40024,8005993.81,4047.98999,2228.00121,8008465.63,29301.6378,2229.94894,8013250.42,271.57581,2418.01632,8264817.15,8264817.15,2418.80819,-119.203031,-0.00985402985,301.421703,2439.18744,8339464.69,8339464.69,2439.97158,-63.5619584,-0.00527364636,493.526999,2381.40024,8005993.81,8005993.81,2382.20878,-200.388742,-0.0161763281,4047.98999,2228.00121,8008465.63,8008465.63,2228.87754,-2352.97891,-0.1747574,29301.6378,2229.94894,8013250.42,8013250.42,2230.82715,-2648.4919,-0.193798415,271.57581,0.00215035749,0.00116981864,301.421515,0.00258255004,0.00140577503,492.497326,0.00347208612,0.00178065611,3904.68455,0.00374765101,0.0055400388,28581.2438,0.0233832931,38.6482064,271.57581,2418.01632,8264817.15,8264817.15,2418.93562,1712.91771,0.102687745,301.421515,2439.18887,8339466.62,8339466.62,2440.10001,1581.99114,0.0948493132,492.497326,2385.98042,8012509.93,8012509.93,2386.9117,1645.49893,0.101123765,3904.68455,2302.65087,8142050.49,8142050.49,2303.61575,1779.73463,0.108732594,28581.2415,2281.31748,8106123.75,8106123.75,2282.29137,1832.83629,0.11224889
139.461562,2461.61709,7044344.95,208.570778,2388.68314,7609462.88,551.89293,2279.49051,8283535.02,4668.93923,2256.78279,8316567.57,43921.6386,2238.29578,8272548.49,139.461562,2461.61709,7044344.95,7044344.95,2462.4068,-3000.60492,-0.244101654,208.570778,2388.68314,7609462.88,7609462.88,2389.49611,-2842.32943,-0.222873412,551.89293,2279.49051,8283535.02,8283535.02,2280.3443,-2674.95557,-0.198347805,4668.93923,2256.78279,8316567.57,8316567.57,2257.64957,-2505.76219,-0.181138212,43921.6386,2238.29578,8272548.49,8272548.49,2239.17019,-2578.77385,-0.186447371,139.461561,0.00328460557,0.00115064981,208.570498,0.00312922208,0.00107340046,551.631409,0.00289943468,0.0008977809970034,4656.6341,0.00313718001,0.00112999286,43404.2815,0.00334618459,0.0357989469,139.461561,2461.61709,7044344.95,7044344.95,2462.50172,17.5921629,0.0,208.570498,2388.68599,7609466.99,7609466.99,2389.59761,24.2151448,0.0,551.631409,2280.44438,8285522.78,8285522.78,2281.39926,34.2215989,0.0,4656.6341,2262.09243,8327729.92,8327729.92,2263.05423,57.844794,0.0383313135,43404.2815,2262.81194,8319402.43,8319402.43,2263.69388,14.2980701,0.00110384302
25.2934951,61.0015921,10.6782225,62.5278503,62.1112,20.1134426,357.087212,62.7523224,24.3861543,5420.13901,62.6190742,23.4947824,48387.1616,62.5929159,23.327668,25.2934951,61.0015921,10.6782225,13026064.2,3829.99998,-1027.97918,-0.087162209,62.5278503,62.1112,20.1134426,11316017.3,3230.83008,-3050.06642,-0.202171201,357.087212,62.7523224,24.3861543,8821907.42,2526.82798,-4066.23135,-0.277229331,5420.13901,62.6190742,23.4947824,7590274.3,2263.39102,-3174.05657,-0.237684146,48387.1616,62.5929159,23.327668,7877096.84,2237.79323,-2800.3599,-0.206583245,25.2934951,0.0235692466,0.0129258668,62.5278503,0.0123176967,0.00663105533,357.087212,0.00465044415,0.00201252477,5420.13901,0.00269626708,0.00103040928,48387.1616,0.00976487576,14.2948632,3.04321702,60.1026576,1.18079336,13026059.0,3830.00359,4937.14844,1.25887531,3.24513735,60.508175,5.63808408,11316167.6,3231.15724,6113.40632,0.765363599,4.3049382,62.0220963,19.3694284,8824938.34,2529.48117,4032.66921,0.308445442,5.76045624,63.1948244,26.8533735,7601867.59,2271.3914,2917.94283,0.204228902,5.97513926,63.3194746,27.4870264,7935788.97,2272.1622,2672.13953,0.180925673
447.067067,62.1354004,20.3026309,572.367903,62.0898057,19.9057576,1137.49602,62.2450221,20.9863823,4279.06245,62.7031272,24.035876,5897.32933,62.7858572,24.5437379,447.067067,62.1354004,20.3026309,8659862.64,2094.25534,-3570.45403,-0.269272365,572.367903,62.0898057,19.9057576,8535413.95,2151.21855,-2819.14596,-0.216279777,1137.49602,62.2450221,20.9863823,8179534.47,2187.54908,-1837.46161,-0.140244291,4279.06245,62.7031272,24.035876,7609728.65,2110.56655,-1244.8222,-0.0920434232,5897.32933,62.7858572,24.5437379,6962767.61,1879.91771,-463.58828,-0.0354626467,447.067067,0.000794931971,0.000121092568,572.367903,0.00101194432,0.000215081785,1137.49602,0.00139457705,0.000779048823,4279.06245,0.0947276344,179.6421,5897.32933,0.285720385,550.717991,1.0,66.0,0.0,8684044.99,2102.74842,0.0,0.0,1.0,66.0,0.0,8574166.52,2166.15395,0.0,0.0,1.0,66.0,0.0,8216518.41,2203.73097,0.0,0.0,1.0,66.0,0.0,7711476.32,2162.12082,0.0,0.0,1.0,66.0,0.0,7505555.35,2138.50473,0.0,0.0
93.4668565,61.3719352,14.0977793,149.295352,62.2015942,20.7568054,507.038382,62.8055258,24.6951778,6409.78523,62.6255034,23.4720032,63209.2852,62.5793595,23.1846992,93.4668565,61.3719352,14.0977793,7500812.8,2995.14844,488.043868,0.0474601758,149.295352,62.2015942,20.7568054,7944468.6,2638.74951,-940.088657,-0.0732075933,507.038382,62.8055258,24.6951778,8288589.98,2305.88254,-2614.88734,-0.1827707,6409.78523,62.6255034,23.4720032,8615126.63,2258.77907,-2877.75719,-0.202370981,63209.2852,62.5793595,23.1846992,8322069.08,2234.93245,-2726.66622,-0.19629787,93.4668565,0.00591702405,0.00285141086,149.295352,0.00507623201,0.00260628251,507.038382,0.00337348514,0.00175901172,6409.78523,0.00228405042,0.000968926703,63209.2852,0.00230543846,0.0396052078,3.27946713,60.5844126,6.52381327,7500812.8,2995.13241,3905.92289,0.558365711,3.7286018,61.3130884,13.6246548,7944468.6,2638.72871,3068.64865,0.294952434,4.87378648,62.5668744,23.263717,8288597.91,2305.88005,230.764802,0.0166184103,5.87080932,63.2539257,27.1672653,8647079.04,2274.13586,-103.068643,-0.00672463754,10.1986369,62.9796799,25.6863907,8378777.59,2264.16402,-6.11060232,-0.0004165260299981
828.495572,60.0761236,1.05993534,904.399136,60.0772513,1.07555106,1518.60841,60.0761457,1.37651268,11308.5095,60.3920373,192.926512,66272.767,61.1116104,699.700894,828.49558,60.0761236,1.05993533,1.260411,95.2491101,-0.0456475943,-0.053687674,904.399141,60.0772513,1.07555106,1.27854673,95.2489046,-0.0172724002,-0.0200313101,1518.60841,60.0761457,1.37651268,1.53246493,95.2499658,-0.00116305765,-0.00120789207,11308.5095,60.3920373,192.926512,192.927571,95.4530418,-0.0484684282,-0.00436419984,66272.7671,61.1116104,699.700894,700.624032,93.4785632,-3.57569234,-0.0225439579,828.495572,0.00142318356,0.00176503715,904.399136,0.00144583229,0.00179417666,1518.59565,0.00141196177,0.00175149654,11270.1666,0.0013467037,0.00262210675,65668.2554,0.00198765037,0.043723503,1.01073918,60.0,4.54747351e-13,1.87497136e-12,95.2680429,-6.7318374e-29,-7.401733499999999e-17,1.06986522,60.0,9.09494702e-13,9.09494702e-13,95.2680429,0.0,0.0,1.67111474,60.0,0.0,9.09494702e-13,95.2680429,-6.73165793e-29,0.0,11.4481349,60.0,0.0,1.8189894e-12,95.2680429,-6.73161754e-29,0.0,66.0712293,60.0,1.18234311e-11,1.18234311e-11,95.2680429,6.731613509999999e-28,0.0
47.7017769,60.7902138,6.52509791,79.4357772,61.5112855,14.0473453,327.840486,62.4439811,22.0950177,5318.3901,62.5649458,23.1080424,58595.0891,62.5781199,23.1998668,47.7017769,60.7902138,6.52509791,11256722.1,3379.30977,-45.7297943,-0.00533580267,79.4357772,61.5112855,14.0473453,10383335.3,3029.60941,-258.727179,-0.0214228124,327.840486,62.4439811,22.0950177,9035035.75,2535.23654,-2126.77192,-0.150525058,5318.3901,62.5649458,23.1080424,8365626.43,2287.88519,-2506.1262,-0.180248694,58595.0891,62.5781199,23.1998668,8230471.33,2257.8071,-2670.87377,-0.19328505,47.7017769,0.0201165592,0.0192448585,79.4357772,0.0134781585,0.0126316398,327.840486,0.00577302948,0.00484235495,5318.3901,0.00279384267,0.00239931347,58595.0891,0.00266325694,0.414042009,3.06521799,60.1418774,1.62607336,11265259.9,3397.25059,849.641993,0.198515898,3.30164945,60.6091239,6.69590134,10421031.9,3069.52708,2452.80435,0.293631756,4.39503175,62.1161032,20.0701733,9092984.39,2570.00804,1065.90546,0.0789023434,5.77886578,63.2057841,26.9102362,8416904.86,2314.31382,42.3371912,0.00281311235,6.32844395,63.2785049,27.2821097,8275926.79,2282.07271,13.3117485,0.000885906339
796.705044,73.9086607,0.72237183,870.921454,73.9078691,0.728559261,1487.8197,73.9121901,0.694768412,11292.7362,73.9186429,0.648459042,61065.0884,70.0663214,40.8032888,796.705053,73.9086607,0.722371822,1.33714786,95.2480828,-0.187749943,-0.208246972,870.92146,73.9078691,0.728559256,1.37311712,95.2480305,-0.183230066,-0.198979053,1487.81971,73.9121901,0.694768411,22.1996186,95.2978098,-0.144228441,-0.0367336867,11292.7362,73.9186429,0.648459042,488.818094,95.7143757,-0.11270846,-0.00633055514,61065.0884,70.0663214,40.8032888,834.447265,93.0955061,-3.51065695,-0.0190371214,796.705044,0.00149600935,0.0018699756499931,870.921454,0.00151195747,0.0018897902100068,1487.8197,0.00144356961,0.00179828131,11292.7362,0.00136566886,0.00453825483,61065.0884,0.00211029376,0.0521127693,1.0,74.0,0.0,0.0,95.2680429,0.0,0.0,1.0,74.0,0.0,0.0,95.2680429,0.0,0.0,1.00000019,74.0,0.0,4.54747351e-13,95.2680429,0.0,0.0,1.26634606,74.0,9.09494702e-13,3.74994272e-12,95.2680429,0.0,0.0,3.22950714,74.0,1.8189894e-12,2.05443157e-11,95.2680429,0.0,0.0
524.884824,61.8720742,17.5004722,599.039299,61.824261,17.1319786,878.919403,62.0102199,18.7460214,6450.33007,62.5112095,22.7115113,61995.3402,62.5751523,23.2012491,524.884826,61.8720742,17.5004722,6953167.98,2425.56958,-2439.514,-0.221150065,599.039301,61.824261,17.1319785,6997023.46,2465.00293,-2538.5935,-0.231863687,878.919403,62.0102199,18.7460214,7172963.65,2458.6889,-2577.84003,-0.222306466,6450.33007,62.5112095,22.7115113,8393036.86,2316.53195,-2389.90508,-0.173100399,61995.3402,62.5751523,23.2012491,8262897.86,2268.16908,-2738.87194,-0.197810732,524.884824,0.000856282146,0.000356271454,599.039299,0.00122958148,0.000698042893,878.919403,0.0020709489,0.0015466633,6450.33007,0.00228656463,0.00146669384,61995.3402,0.00304053871,1.49375719,5.66897468,63.1473253,27.0370561,6953167.98,2425.60244,-355.072203,-0.0258967708,5.79624897,63.2214977,27.2595606,6997023.46,2465.03837,-530.879947,-0.0384397213,5.9303048,63.2959916,27.4620465,7172964.26,2458.72224,-415.61356,-0.0296124218,5.99294822,63.3295968,27.5464404,8416763.21,2329.67089,258.984544,0.0170085992,5.99929399,63.3329597,27.5546464,8310994.44,2294.44134,419.305143,0.0277080697
