0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1078851.0,58279.0,92.0,8.0,92870.0,92.0,10.0,184402.0,92.0,13.0,276214.0,92.0,14.0,288630.0,92.0,14.0,58279.0,92.0,8.0,9.0,130.0,0.0,0.0,92870.0,92.0,10.0,10.0,130.0,0.0,0.0,184402.0,92.0,13.0,13.0,130.0,0.0,0.0,276214.0,92.0,14.0,15.0,130.0,0.0,0.0,288630.0,92.0,14.0,15.0,130.0,0.0,0.0,58274.0,0.0,0.0,92859.0,0.0,0.0,184374.0,0.0,0.0,276169.0,0.0,0.0,288583.0,0.0,0.0,58274.0,91.0,3.0,5.0,130.0,0.0,0.0,92859.0,91.0,3.0,5.0,130.0,0.0,0.0,184374.0,91.0,3.0,5.0,130.0,0.0,0.0,276169.0,91.0,3.0,5.0,130.0,0.0,0.0,288583.0,91.0,3.0,5.0,130.0,0.0
1412399.0,58888.0,92.0,10.0,96228.0,92.0,11.0,212822.0,92.0,12.0,353834.0,92.0,14.0,374516.0,92.0,14.0,58888.0,92.0,10.0,11.0,130.0,0.0,0.0,96228.0,92.0,11.0,11.0,130.0,0.0,0.0,212822.0,92.0,12.0,13.0,130.0,0.0,0.0,353834.0,92.0,14.0,14.0,130.0,0.0,0.0,374516.0,92.0,14.0,14.0,130.0,0.0,0.0,58877.0,0.0,0.0,96211.0,0.0,0.0,212784.0,0.0,0.0,353770.0,0.0,0.0,374448.0,0.0,0.0,58877.0,92.0,3.0,5.0,130.0,0.0,0.0,96211.0,92.0,3.0,5.0,130.0,0.0,0.0,212784.0,92.0,4.0,5.0,130.0,0.0,0.0,353770.0,91.0,3.0,5.0,130.0,0.0,0.0,374448.0,91.0,3.0,5.0,130.0,0.0
865877.0,56164.0,92.0,4.0,86734.0,92.0,3.0,157272.0,92.0,3.0,219071.0,92.0,3.0,226975.0,92.0,3.0,56164.0,92.0,3.0,10.0,130.0,0.0,0.0,86734.0,92.0,4.0,12.0,130.0,0.0,0.0,157272.0,92.0,3.0,15.0,130.0,0.0,0.0,219071.0,92.0,3.0,16.0,130.0,0.0,0.0,226975.0,92.0,3.0,16.0,130.0,0.0,0.0,56164.0,0.0,0.0,86734.0,0.0,0.0,157272.0,0.0,0.0,219071.0,0.0,0.0,226975.0,0.0,0.0,56164.0,92.0,3.0,5.0,130.0,0.0,0.0,86734.0,92.0,3.0,5.0,130.0,0.0,0.0,157272.0,92.0,3.0,5.0,130.0,0.0,0.0,219071.0,92.0,3.0,5.0,130.0,0.0,0.0,226975.0,92.0,3.0,5.0,130.0,0.0
1798479.0,58904.0,92.0,8.0,97461.0,92.0,9.0,237116.0,92.0,11.0,444023.0,92.0,13.0,477356.0,92.0,13.0,58904.0,92.0,8.0,9.0,130.0,0.0,0.0,97461.0,92.0,9.0,10.0,130.0,0.0,0.0,237116.0,92.0,11.0,12.0,130.0,0.0,0.0,444023.0,92.0,13.0,13.0,130.0,0.0,0.0,477356.0,92.0,13.0,13.0,130.0,0.0,0.0,58898.0,0.0,0.0,97449.0,0.0,0.0,237080.0,0.0,0.0,443949.0,0.0,0.0,477277.0,0.0,0.0,58898.0,92.0,3.0,5.0,130.0,0.0,0.0,97449.0,92.0,3.0,5.0,130.0,0.0,0.0,237080.0,92.0,4.0,5.0,130.0,0.0,0.0,443949.0,91.0,3.0,5.0,130.0,0.0,0.0,477277.0,91.0,4.0,5.0,130.0,0.0
1761405.0,58868.0,92.0,9.0,97358.0,92.0,10.0,234948.0,92.0,11.0,434753.0,92.0,13.0,466637.0,92.0,13.0,58868.0,92.0,9.0,10.0,130.0,0.0,0.0,97358.0,92.0,10.0,10.0,130.0,0.0,0.0,234948.0,92.0,11.0,12.0,130.0,0.0,0.0,434753.0,92.0,13.0,13.0,130.0,0.0,0.0,466637.0,92.0,13.0,14.0,130.0,0.0,0.0,58860.0,0.0,0.0,97344.0,0.0,0.0,234910.0,0.0,0.0,434680.0,0.0,0.0,466557.0,0.0,0.0,58860.0,92.0,3.0,5.0,130.0,0.0,0.0,97344.0,92.0,3.0,5.0,130.0,0.0,0.0,234910.0,92.0,4.0,5.0,130.0,0.0,0.0,434680.0,91.0,3.0,5.0,130.0,0.0,0.0,466557.0,91.0,4.0,5.0,130.0,0.0
1909353.0,35.0,669.0,1142443.0,54.0,586.0,869729.0,147.0,519.0,639665.0,447.0,504.0,601628.0,522.0,502.0,601669.0,35.0,669.0,1142443.0,1144132.0,696.0,-32882.0,0.0,54.0,586.0,869729.0,872004.0,614.0,-20803.0,0.0,147.0,519.0,639665.0,644742.0,550.0,-10193.0,0.0,447.0,504.0,601628.0,608847.0,536.0,-9611.0,0.0,522.0,502.0,601669.0,608972.0,534.0,-9724.0,0.0,35.0,0.0,0.0,54.0,0.0,0.0,147.0,0.0,0.0,447.0,0.0,0.0,522.0,0.0,0.0,23.0,463.0,119451.0,119459.0,478.0,-1242.0,0.0,37.0,449.0,115756.0,115762.0,463.0,-1150.0,0.0,102.0,437.0,103740.0,103744.0,451.0,-1102.0,0.0,313.0,429.0,82469.0,82473.0,443.0,-987.0,0.0,366.0,428.0,79522.0,79526.0,442.0,-972.0
1105662.0,58756.0,92.0,12.0,93659.0,92.0,12.0,187446.0,92.0,14.0,283047.0,92.0,15.0,296063.0,92.0,15.0,58756.0,92.0,12.0,12.0,130.0,0.0,0.0,93659.0,92.0,12.0,13.0,130.0,0.0,0.0,187446.0,92.0,14.0,14.0,130.0,0.0,0.0,283047.0,92.0,15.0,15.0,130.0,0.0,0.0,296063.0,92.0,15.0,16.0,130.0,0.0,0.0,58746.0,0.0,0.0,93643.0,0.0,0.0,187413.0,0.0,0.0,282996.0,0.0,0.0,296009.0,0.0,0.0,58746.0,91.0,3.0,5.0,130.0,0.0,0.0,93643.0,91.0,3.0,5.0,130.0,0.0,0.0,187413.0,91.0,3.0,5.0,130.0,0.0,0.0,282996.0,91.0,3.0,5.0,130.0,0.0,0.0,296009.0,91.0,3.0,5.0,130.0,0.0
1593749.0,57355.0,92.0,3.0,94276.0,92.0,3.0,218563.0,92.0,3.0,384259.0,92.0,3.0,409654.0,92.0,3.0,57355.0,92.0,3.0,12.0,130.0,0.0,0.0,94276.0,92.0,3.0,12.0,130.0,0.0,0.0,218563.0,92.0,3.0,13.0,130.0,0.0,0.0,384259.0,92.0,3.0,14.0,130.0,0.0,0.0,409654.0,92.0,3.0,14.0,130.0,0.0,0.0,57355.0,0.0,0.0,94276.0,0.0,0.0,218563.0,0.0,0.0,384259.0,0.0,0.0,409654.0,0.0,0.0,57355.0,92.0,3.0,5.0,130.0,0.0,0.0,94276.0,92.0,3.0,5.0,130.0,0.0,0.0,218563.0,92.0,3.0,5.0,130.0,0.0,0.0,384259.0,92.0,3.0,5.0,130.0,0.0,0.0,409654.0,92.0,3.0,5.0,130.0,0.0
1893459.0,36.0,1307.0,615680.0,49.0,1190.0,575169.0,131.0,822.0,514915.0,536.0,496.0,373008.0,653.0,470.0,356202.0,36.0,1307.0,615680.0,618195.0,1323.0,6864.0,0.0,49.0,1190.0,575169.0,578190.0,1206.0,23032.0,0.0,131.0,822.0,514915.0,518704.0,846.0,53342.0,0.0,536.0,496.0,373008.0,379006.0,538.0,57358.0,0.0,653.0,470.0,356202.0,362615.0,514.0,56261.0,0.0,34.0,0.0,0.0,43.0,0.0,0.0,70.0,0.0,0.0,101.0,0.0,0.0,105.0,0.0,0.0,34.0,1376.0,562132.0,564886.0,1391.0,-7421.0,0.0,43.0,1326.0,483024.0,486617.0,1341.0,-2646.0,0.0,70.0,1256.0,358314.0,363737.0,1272.0,-1973.0,0.0,101.0,1216.0,297683.0,305165.0,1234.0,-2848.0,0.0,105.0,1212.0,292085.0,299873.0,1230.0,-2987.0
923211.0,56270.0,91.0,3.0,87830.0,91.0,3.0,163597.0,91.0,3.0,232505.0,91.0,3.0,241452.0,91.0,3.0,56270.0,91.0,3.0,12.0,130.0,0.0,0.0,87830.0,91.0,3.0,13.0,130.0,0.0,0.0,163597.0,91.0,3.0,15.0,130.0,0.0,0.0,232505.0,91.0,3.0,16.0,130.0,0.0,0.0,241452.0,91.0,3.0,16.0,130.0,0.0,0.0,56270.0,0.0,0.0,87830.0,0.0,0.0,163597.0,0.0,0.0,232505.0,0.0,0.0,241452.0,0.0,0.0,56270.0,91.0,3.0,5.0,130.0,0.0,0.0,87830.0,91.0,3.0,5.0,130.0,0.0,0.0,163597.0,91.0,3.0,5.0,130.0,0.0,0.0,232505.0,91.0,3.0,5.0,130.0,0.0,0.0,241452.0,91.0,3.0,5.0,130.0,0.0
843572.0,17476.0,92.0,3.0,26782.0,92.0,3.0,47981.0,92.0,3.0,66348.0,92.0,3.0,68687.0,92.0,3.0,17476.0,92.0,3.0,5.0,130.0,0.0,0.0,26782.0,92.0,3.0,5.0,130.0,0.0,0.0,47981.0,92.0,3.0,5.0,130.0,0.0,0.0,66348.0,92.0,3.0,5.0,130.0,0.0,0.0,68687.0,92.0,3.0,5.0,130.0,0.0,0.0,17476.0,0.0,0.0,26782.0,0.0,0.0,47981.0,0.0,0.0,66348.0,0.0,0.0,68687.0,0.0,0.0,17476.0,92.0,3.0,5.0,130.0,0.0,0.0,26782.0,92.0,3.0,5.0,130.0,0.0,0.0,47981.0,92.0,3.0,5.0,130.0,0.0,0.0,66348.0,92.0,3.0,5.0,130.0,0.0,0.0,68687.0,92.0,3.0,5.0,130.0,0.0
1976895.0,16617.0,91.0,3.0,27978.0,91.0,3.0,71533.0,91.0,3.0,142066.0,91.0,3.0,153929.0,91.0,3.0,16617.0,91.0,3.0,5.0,130.0,0.0,0.0,27978.0,91.0,3.0,5.0,130.0,0.0,0.0,71533.0,91.0,3.0,5.0,130.0,0.0,0.0,142066.0,91.0,3.0,5.0,130.0,0.0,0.0,153929.0,91.0,3.0,5.0,130.0,0.0,0.0,16617.0,0.0,0.0,27978.0,0.0,0.0,71533.0,0.0,0.0,142066.0,0.0,0.0,153929.0,0.0,0.0,16617.0,91.0,3.0,5.0,130.0,0.0,0.0,27978.0,91.0,3.0,5.0,130.0,0.0,0.0,71533.0,91.0,3.0,5.0,130.0,0.0,0.0,142066.0,91.0,3.0,5.0,130.0,0.0,0.0,153929.0,91.0,3.0,5.0,130.0,0.0
