0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1734654.0,17830.0,91.0,3.0,29427.0,92.0,3.0,70455.0,92.0,3.0,129182.0,92.0,3.0,138490.0,92.0,3.0,17830.0,91.0,4.0,5.0,130.0,0.0,0.0,29427.0,92.0,3.0,5.0,130.0,0.0,0.0,70455.0,92.0,3.0,5.0,130.0,0.0,0.0,129182.0,92.0,3.0,5.0,130.0,0.0,0.0,138490.0,92.0,3.0,5.0,130.0,0.0,0.0,17830.0,0.0,0.0,29427.0,0.0,0.0,70455.0,0.0,0.0,129182.0,0.0,0.0,138490.0,0.0,0.0,17830.0,91.0,4.0,5.0,130.0,0.0,0.0,29427.0,92.0,3.0,5.0,130.0,0.0,0.0,70455.0,92.0,3.0,5.0,130.0,0.0,0.0,129182.0,92.0,3.0,5.0,130.0,0.0,0.0,138490.0,92.0,3.0,5.0,130.0,0.0
1155450.0,58676.0,92.0,10.0,94115.0,92.0,11.0,192019.0,92.0,13.0,294820.0,92.0,14.0,308994.0,92.0,15.0,58676.0,92.0,10.0,11.0,130.0,0.0,0.0,94115.0,92.0,11.0,12.0,130.0,0.0,0.0,192019.0,92.0,13.0,14.0,130.0,0.0,0.0,294820.0,92.0,14.0,15.0,130.0,0.0,0.0,308994.0,92.0,15.0,15.0,130.0,0.0,0.0,58666.0,0.0,0.0,94100.0,0.0,0.0,191986.0,0.0,0.0,294768.0,0.0,0.0,308939.0,0.0,0.0,58666.0,91.0,4.0,5.0,130.0,0.0,0.0,94100.0,91.0,3.0,5.0,130.0,0.0,0.0,191986.0,91.0,3.0,5.0,130.0,0.0,0.0,294768.0,91.0,3.0,5.0,130.0,0.0,0.0,308939.0,91.0,3.0,5.0,130.0,0.0
755802.0,57239.0,92.0,12.0,86133.0,92.0,14.0,147654.0,92.0,16.0,197773.0,92.0,17.0,204000.0,92.0,17.0,57239.0,92.0,12.0,13.0,130.0,0.0,0.0,86133.0,92.0,14.0,14.0,130.0,0.0,0.0,147654.0,92.0,16.0,17.0,130.0,0.0,0.0,197773.0,92.0,17.0,18.0,130.0,0.0,0.0,204000.0,92.0,17.0,18.0,130.0,0.0,0.0,57229.0,0.0,0.0,86115.0,0.0,0.0,147624.0,0.0,0.0,197733.0,0.0,0.0,203959.0,0.0,0.0,57229.0,92.0,3.0,5.0,130.0,0.0,0.0,86115.0,91.0,3.0,5.0,130.0,0.0,0.0,147624.0,91.0,3.0,5.0,130.0,0.0,0.0,197733.0,91.0,3.0,5.0,130.0,0.0,0.0,203959.0,91.0,3.0,5.0,130.0,0.0
1285534.0,71.0,54.0,0.0,118.0,53.0,0.0,331.0,53.0,0.0,891.0,53.0,0.0,1015.0,53.0,0.0,71.0,53.0,0.0,0.0,53.0,0.0,0.0,118.0,53.0,0.0,0.0,53.0,0.0,0.0,331.0,53.0,0.0,0.0,53.0,0.0,0.0,891.0,53.0,0.0,0.0,53.0,0.0,0.0,1015.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0
1918168.0,6417.0,60.0,0.0,10565.0,60.0,0.0,30519.0,60.0,0.0,94630.0,60.0,0.0,110661.0,60.0,0.0,6464.0,60.0,0.0,0.0,60.0,0.0,0.0,10643.0,60.0,0.0,0.0,60.0,0.0,0.0,30752.0,60.0,0.0,0.0,60.0,0.0,0.0,95370.0,60.0,0.0,0.0,60.0,0.0,0.0,111528.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6464.0,59.0,0.0,0.0,59.0,0.0,0.0,10642.0,60.0,0.0,0.0,60.0,0.0,0.0,30751.0,59.0,0.0,0.0,59.0,0.0,0.0,95367.0,59.0,0.0,0.0,59.0,0.0,0.0,111525.0,60.0,0.0,0.0,60.0,0.0
1867522.0,6410.0,60.0,0.0,10534.0,60.0,0.0,30428.0,60.0,0.0,93547.0,60.0,0.0,109187.0,60.0,0.0,6454.0,60.0,0.0,0.0,60.0,0.0,0.0,10609.0,60.0,0.0,0.0,60.0,0.0,0.0,30659.0,60.0,0.0,0.0,60.0,0.0,0.0,94278.0,60.0,0.0,0.0,60.0,0.0,0.0,110042.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6454.0,59.0,0.0,0.0,59.0,0.0,0.0,10608.0,60.0,0.0,0.0,60.0,0.0,0.0,30658.0,59.0,0.0,0.0,59.0,0.0,0.0,94275.0,59.0,0.0,0.0,59.0,0.0,0.0,110039.0,60.0,0.0,0.0,60.0,0.0
1363085.0,17934.0,92.0,3.0,29096.0,92.0,3.0,63241.0,92.0,3.0,103510.0,92.0,3.0,109351.0,92.0,3.0,17934.0,92.0,3.0,5.0,130.0,0.0,0.0,29096.0,92.0,3.0,5.0,130.0,0.0,0.0,63241.0,92.0,3.0,5.0,130.0,0.0,0.0,103510.0,92.0,3.0,5.0,130.0,0.0,0.0,109351.0,92.0,3.0,5.0,130.0,0.0,0.0,17934.0,0.0,0.0,29096.0,0.0,0.0,63241.0,0.0,0.0,103510.0,0.0,0.0,109351.0,0.0,0.0,17934.0,92.0,3.0,5.0,130.0,0.0,0.0,29096.0,92.0,3.0,5.0,130.0,0.0,0.0,63241.0,92.0,3.0,5.0,130.0,0.0,0.0,103510.0,92.0,3.0,5.0,130.0,0.0,0.0,109351.0,92.0,3.0,5.0,130.0,0.0
1804676.0,2174.0,1041.0,156777.0,3723.0,1046.0,153379.0,9757.0,1021.0,164607.0,23381.0,958.0,189302.0,26442.0,950.0,191993.0,2174.0,1041.0,156777.0,311478.0,1139.0,6694.0,0.0,3723.0,1046.0,153379.0,315629.0,1151.0,2670.0,0.0,9757.0,1021.0,164607.0,326340.0,1138.0,-15775.0,0.0,23381.0,958.0,189302.0,325818.0,1071.0,-20340.0,0.0,26442.0,950.0,191993.0,324716.0,1061.0,-19718.0,0.0,1640.0,0.0,0.0,2825.0,0.0,0.0,7439.0,0.0,0.0,17858.0,0.0,0.0,20199.0,0.0,0.0,1782.0,1207.0,26459.0,26478.0,1226.0,-10.0,0.0,3073.0,1206.0,25718.0,25747.0,1224.0,-95.0,0.0,7846.0,1196.0,30064.0,30098.0,1214.0,-79.0,0.0,17339.0,1174.0,41625.0,41654.0,1193.0,331.0,0.0,19371.0,1171.0,43327.0,43355.0,1190.0,388.0
713006.0,55914.0,91.0,4.0,83023.0,92.0,3.0,138670.0,92.0,3.0,182561.0,92.0,3.0,187946.0,92.0,3.0,55914.0,91.0,3.0,15.0,130.0,0.0,0.0,83023.0,92.0,3.0,16.0,130.0,0.0,0.0,138670.0,92.0,3.0,18.0,130.0,0.0,0.0,182561.0,92.0,3.0,19.0,130.0,0.0,0.0,187946.0,92.0,3.0,19.0,130.0,0.0,0.0,55914.0,0.0,0.0,83023.0,0.0,0.0,138670.0,0.0,0.0,182561.0,0.0,0.0,187946.0,0.0,0.0,55914.0,91.0,3.0,5.0,130.0,0.0,0.0,83023.0,92.0,3.0,5.0,130.0,0.0,0.0,138670.0,92.0,3.0,5.0,130.0,0.0,0.0,182561.0,92.0,3.0,5.0,130.0,0.0,0.0,187946.0,92.0,3.0,5.0,130.0,0.0
1920325.0,58569.0,92.0,10.0,97266.0,92.0,10.0,242804.0,92.0,11.0,471781.0,92.0,13.0,509760.0,92.0,13.0,58569.0,92.0,10.0,10.0,130.0,0.0,0.0,97266.0,92.0,10.0,11.0,130.0,0.0,0.0,242804.0,92.0,11.0,12.0,130.0,0.0,0.0,471781.0,92.0,13.0,13.0,130.0,0.0,0.0,509760.0,92.0,13.0,13.0,130.0,0.0,0.0,58561.0,0.0,0.0,97253.0,0.0,0.0,242766.0,0.0,0.0,471703.0,0.0,0.0,509675.0,0.0,0.0,58561.0,92.0,3.0,5.0,130.0,0.0,0.0,97253.0,92.0,3.0,5.0,130.0,0.0,0.0,242766.0,92.0,4.0,5.0,130.0,0.0,0.0,471703.0,91.0,3.0,5.0,130.0,0.0,0.0,509675.0,91.0,4.0,5.0,130.0,0.0
1014957.0,12.0,53.0,0.0,20.0,54.0,0.0,59.0,54.0,0.0,154.0,54.0,0.0,174.0,54.0,0.0,12.0,54.0,0.0,0.0,54.0,0.0,0.0,20.0,54.0,0.0,0.0,54.0,0.0,0.0,59.0,54.0,0.0,0.0,54.0,0.0,0.0,154.0,54.0,0.0,0.0,54.0,0.0,0.0,174.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0
1508424.0,59140.0,92.0,11.0,96896.0,92.0,11.0,219727.0,92.0,12.0,376106.0,92.0,14.0,399578.0,92.0,14.0,59140.0,92.0,11.0,12.0,130.0,0.0,0.0,96896.0,92.0,11.0,12.0,130.0,0.0,0.0,219727.0,92.0,12.0,13.0,130.0,0.0,0.0,376106.0,92.0,14.0,14.0,130.0,0.0,0.0,399578.0,92.0,14.0,14.0,130.0,0.0,0.0,59130.0,0.0,0.0,96880.0,0.0,0.0,219689.0,0.0,0.0,376040.0,0.0,0.0,399507.0,0.0,0.0,59130.0,92.0,3.0,5.0,130.0,0.0,0.0,96880.0,92.0,3.0,5.0,130.0,0.0,0.0,219689.0,92.0,4.0,5.0,130.0,0.0,0.0,376040.0,91.0,3.0,5.0,130.0,0.0,0.0,399507.0,91.0,3.0,5.0,130.0,0.0
720089.0,55712.0,91.0,4.0,83019.0,92.0,3.0,139395.0,92.0,3.0,184086.0,92.0,3.0,189580.0,92.0,3.0,55712.0,91.0,3.0,14.0,130.0,0.0,0.0,83019.0,92.0,3.0,16.0,130.0,0.0,0.0,139395.0,92.0,3.0,18.0,130.0,0.0,0.0,184086.0,92.0,3.0,18.0,130.0,0.0,0.0,189580.0,92.0,3.0,19.0,130.0,0.0,0.0,55712.0,0.0,0.0,83019.0,0.0,0.0,139395.0,0.0,0.0,184086.0,0.0,0.0,189580.0,0.0,0.0,55712.0,91.0,3.0,5.0,130.0,0.0,0.0,83019.0,92.0,3.0,5.0,130.0,0.0,0.0,139395.0,92.0,3.0,5.0,130.0,0.0,0.0,184086.0,92.0,3.0,5.0,130.0,0.0,0.0,189580.0,92.0,3.0,5.0,130.0,0.0
709420.0,6342.0,60.0,0.0,10549.0,60.0,0.0,28890.0,60.0,0.0,69469.0,60.0,0.0,77542.0,60.0,0.0,6390.0,60.0,0.0,0.0,60.0,0.0,0.0,10630.0,60.0,0.0,0.0,60.0,0.0,0.0,29114.0,60.0,0.0,0.0,60.0,0.0,0.0,70014.0,60.0,0.0,0.0,60.0,0.0,0.0,78150.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6390.0,60.0,0.0,0.0,60.0,0.0,0.0,10629.0,60.0,0.0,0.0,60.0,0.0,0.0,29113.0,60.0,0.0,0.0,60.0,0.0,0.0,70013.0,59.0,0.0,0.0,59.0,0.0,0.0,78149.0,60.0,0.0,0.0,60.0,0.0
1553088.0,59128.0,92.0,12.0,97057.0,92.0,11.0,222708.0,92.0,12.0,386536.0,92.0,14.0,411395.0,92.0,14.0,59128.0,92.0,12.0,12.0,130.0,0.0,0.0,97057.0,92.0,11.0,12.0,130.0,0.0,0.0,222708.0,92.0,12.0,13.0,130.0,0.0,0.0,386536.0,92.0,14.0,14.0,130.0,0.0,0.0,411395.0,92.0,14.0,14.0,130.0,0.0,0.0,59117.0,0.0,0.0,97040.0,0.0,0.0,222669.0,0.0,0.0,386468.0,0.0,0.0,411322.0,0.0,0.0,59117.0,92.0,3.0,5.0,130.0,0.0,0.0,97040.0,92.0,3.0,5.0,130.0,0.0,0.0,222669.0,92.0,4.0,5.0,130.0,0.0,0.0,386468.0,91.0,3.0,5.0,130.0,0.0,0.0,411322.0,91.0,3.0,5.0,130.0,0.0
